Sales id,Vehicle id,Vehicle Category,Brand,Body Type,Model,Fuel Type,Year,Month,Monthly Sales,Mumbai Sales,Delhi Sales,Total Sales,MoM(%),"Vehicle Price(EX-showroom,RTO,Insurance)",Sales Type(New/Resold),Vehicle Age,Resale Value,Depreciation Rate(%)
S815,V058,Two-Wheeler,TVS,Scooter,Jupiter 110,Petrol,2023,July,235230,24582,28228,52810,-39.64,94560,Resold,2,68320,15
S816,V058,Two-Wheeler,TVS,Scooter,Jupiter 110,Petrol,2023,August,256619,26817,30794,57611,-37.33,94560,Resold,2,68320,15
S817,V058,Two-Wheeler,TVS,Scooter,Jupiter 110,Petrol,2023,September,300493,31402,36059,67461,-32.61,94560,Resold,2,68320,15
S818,V058,Two-Wheeler,TVS,Scooter,Jupiter 110,Petrol,2023,October,344957,36048,41395,77443,-19.27,94560,Resold,2,68320,15
S819,V058,Two-Wheeler,TVS,Scooter,Jupiter 110,Petrol,2023,November,287017,29993,34442,64435,-23.84,94560,Resold,2,68320,15
S820,V058,Two-Wheeler,TVS,Scooter,Jupiter 110,Petrol,2023,December,214988,22466,25799,48265,-26.34,94560,Resold,2,68320,15
S821,V059,Two-Wheeler,Yamaha,Motorcycle,FZ S FI,Petrol,2024,February,56538,5654,8481,14135,-80.38,144416,Resold,2,104341,15
S822,V059,Two-Wheeler,Yamaha,Motorcycle,FZ S FI,Petrol,2024,June,58471,5847,8771,14618,13.08,144416,Resold,2,104341,15
S823,V059,Two-Wheeler,Yamaha,Motorcycle,FZ S FI,Petrol,2024,July,55838,5584,8376,13960,-80.14,144416,Resold,2,104341,15
S824,V059,Two-Wheeler,Yamaha,Motorcycle,FZ S FI,Petrol,2023,January,39688,4147,4763,8910,-62.7,144416,Resold,2,104341,15
S825,V059,Two-Wheeler,Yamaha,Motorcycle,FZ S FI,Petrol,2023,February,39397,4117,4728,8845,-69.17,144416,Resold,2,104341,15
S826,V059,Two-Wheeler,Yamaha,Motorcycle,FZ S FI,Petrol,2023,March,43561,4552,5227,9779,-71.18,144416,Resold,2,104341,15
S827,V059,Two-Wheeler,Yamaha,Motorcycle,FZ S FI,Petrol,2023,April,52939,5532,6353,11885,-87.26,144416,Resold,2,104341,15
S828,V059,Two-Wheeler,Yamaha,Motorcycle,FZ S FI,Petrol,2023,May,53571,5598,6429,12027,-81.95,144416,Resold,2,104341,15
S829,V059,Two-Wheeler,Yamaha,Motorcycle,FZ S FI,Petrol,2023,June,58567,6120,7028,13148,-82.58,144416,Resold,2,104341,15
S830,V059,Two-Wheeler,Yamaha,Motorcycle,FZ S FI,Petrol,2023,July,61884,6467,7426,13893,-86.97,144416,Resold,2,104341,15
S831,V059,Two-Wheeler,Yamaha,Motorcycle,FZ S FI,Petrol,2023,August,58222,6084,6987,13071,-85.84,144416,Resold,2,104341,15
S832,V059,Two-Wheeler,Yamaha,Motorcycle,FZ S FI,Petrol,2023,September,64182,6707,7702,14409,-89.16,144416,Resold,2,104341,15
S833,V059,Two-Wheeler,Yamaha,Motorcycle,FZ S FI,Petrol,2023,October,67784,7083,8134,15217,-84.44,144416,Resold,2,104341,15
S834,V059,Two-Wheeler,Yamaha,Motorcycle,FZ S FI,Petrol,2023,November,60212,6292,7225,13517,-87.06,144416,Resold,2,104341,15
S835,V059,Two-Wheeler,Yamaha,Motorcycle,FZ S FI,Petrol,2023,December,40042,4184,4805,8989,-88.46,144416,Resold,2,104341,15
S836,V060,Two-Wheeler,Yamaha,Scooter,Fascino 125 FI,Petrol,2024,April,63098,6310,9465,15775,-85.97,99969,Resold,6,1562,50
S837,V060,Two-Wheeler,Yamaha,Scooter,Fascino 125 FI,Petrol,2024,May,64222,6422,9633,16055,-1.08,99969,Resold,6,1562,50
S838,V060,Two-Wheeler,Yamaha,Scooter,Fascino 125 FI,Petrol,2024,November,55781,5578,8367,13945,-76.13,99969,Resold,6,1562,50
S839,V061,Two-Wheeler,Yamaha,Motorcycle,MT-15 V2,Petrol,2024,January,62384,6238,9358,15596,-80.98,200010,Resold,3,102405,20
S840,V061,Two-Wheeler,Yamaha,Motorcycle,MT-15 V2,Petrol,2024,August,60231,6023,9035,15058,-78.03,200010,Resold,3,102405,20
S841,V061,Two-Wheeler,Yamaha,Motorcycle,MT-15 V2,Petrol,2024,December,36780,3678,5517,9195,-74.34,200010,Resold,3,102405,20
S842,V062,Two-Wheeler,Yamaha,Scooter,Ray ZR 125,Petrol,2024,March,58528,5853,8779,14632,-79.8,111156,Resold,4,26689,30
S843,V062,Two-Wheeler,Yamaha,Scooter,Ray ZR 125,Petrol,2024,September,66705,6671,10006,16677,-75.14,111156,Resold,4,26689,30
S844,V062,Two-Wheeler,Yamaha,Scooter,Ray ZR 125,Petrol,2024,October,75349,7535,11302,18837,-73.28,111156,Resold,4,26689,30
S845,V063,Two-Wheeler,TVS,Scooter,Jupiter 125,Petrol,2024,January,268233,26823,40235,67058,-27.92,107439,Resold,4,25796,30
S846,V063,Two-Wheeler,TVS,Scooter,Jupiter 125,Petrol,2024,February,267502,26750,40125,66875,-36.25,107439,Resold,4,25796,30
S847,V063,Two-Wheeler,TVS,Scooter,Jupiter 125,Petrol,2024,March,260532,26053,39080,65133,-29.76,107439,Resold,4,25796,30
S848,V063,Two-Wheeler,TVS,Scooter,Jupiter 125,Petrol,2024,April,301449,30145,45217,75362,-39.29,107439,Resold,4,25796,30
S849,V063,Two-Wheeler,TVS,Scooter,Jupiter 125,Petrol,2024,June,255734,25573,38360,63933,-30.71,107439,Resold,4,25796,30
S850,V063,Two-Wheeler,TVS,Scooter,Jupiter 125,Petrol,2024,July,254250,25425,38138,63563,-82.69,107439,Resold,4,25796,30
S851,V063,Two-Wheeler,TVS,Scooter,Jupiter 125,Petrol,2024,December,215075,21508,32261,53769,-40.33,107439,Resold,4,25796,30
S852,V065,Car,Kia,SUV,EV6,Electric,2023,January,250,30,40,70,22.1,6410945,Resold,3,2198954,30
S853,V065,Car,Kia,SUV,EV6,Electric,2023,February ,220,26,35,61,-30,6410945,Resold,3,2198954,30
S854,V065,Car,Kia,SUV,EV6,Electric,2023,March,300,36,48,84,80,6410945,Resold,3,2198954,30
S855,V065,Car,Kia,SUV,EV6,Electric,2023,April ,270,32,43,75,-30,6410945,Resold,3,2198954,30
S856,V065,Car,Kia,SUV,EV6,Electric,2023,May,250,30,40,70,-20,6410945,Resold,3,2198954,30
S857,V065,Car,Kia,SUV,EV6,Electric,2023,June,320,38,51,89,70,6410945,Resold,3,2198954,30
S858,V065,Car,Kia,SUV,EV6,Electric,2024,July,350,40,53,92,0,6410945,Resold,2,4103005,20
S859,V065,Car,Kia,SUV,EV6,Electric,2024,August,370,42,56,98,270,6410945,Resold,2,4103005,20
S860,V065,Car,Kia,SUV,EV6,Electric,2024,September,400,46,60,106,300,6410945,Resold,2,4103005,20
S861,V065,Car,Kia,SUV,EV6,Electric,2023,October ,420,50,67,117,20,6410945,Resold,3,2198954,30
S862,V065,Car,Kia,SUV,EV6,Electric,2023,November,410,49,65,114,-10,6410945,Resold,3,2198954,30
S863,V065,Car,Kia,SUV,EV6,Electric,2023,December,430,51,68,120,20,6410945,Resold,3,2198954,30
S864,V065,Car,Kia,SUV,EV6,Electric,2024,January,445,51,67,117,345,6410945,Resold,2,4103005,20
S865,V065,Car,Kia,SUV,EV6,Electric,2024,February ,478,54,72,126,378,6410945,Resold,2,4103005,20
S866,V065,Car,Kia,SUV,EV6,Electric,2024,March,483,55,72,127,383,6410945,Resold,2,4103005,20
S867,V066,Car,Hyundai,SUV,IONIQ 5,Electric,2023,January,300,36,48,84,-183,4848492,Resold,3,1663033,30
S868,V066,Car,Hyundai,SUV,IONIQ 5,Electric,2023,February ,275,33,44,77,-25,4848492,Resold,3,1663033,30
S869,V066,Car,Hyundai,SUV,IONIQ 5,Electric,2023,March,356,43,57,99,81,4848492,Resold,3,1663033,30
S870,V066,Car,Hyundai,SUV,IONIQ 5,Electric,2023,April ,300,36,48,84,-56,4848492,Resold,3,1663033,30
S871,V066,Car,Hyundai,SUV,IONIQ 5,Electric,2023,August,370,44,59,103,70,4848492,Resold,3,1663033,30
S872,V066,Car,Hyundai,SUV,IONIQ 5,Electric,2024,January,420,48,63,111,320,4848492,Resold,2,3103035,20
S873,V066,Car,Hyundai,SUV,IONIQ 5,Electric,2024,February ,456,52,68,120,356,4848492,Resold,2,3103035,20
S874,V066,Car,Hyundai,SUV,IONIQ 5,Electric,2024,May,470,53,71,124,370,4848492,Resold,2,3103035,20
S875,V066,Car,Hyundai,SUV,IONIQ 5,Electric,2024,June,480,55,72,127,380,4848492,Resold,2,3103035,20
S876,V066,Car,Hyundai,SUV,IONIQ 5,Electric,2024,July,520,59,78,137,420,4848492,Resold,2,3103035,20
S877,V066,Car,Hyundai,SUV,IONIQ 5,Electric,2024,November,555,63,83,146,455,4848492,Resold,2,3103035,20
S878,V066,Car,Hyundai,SUV,IONIQ 5,Electric,2024,December,520,59,78,137,420,4848492,Resold,2,3103035,20
S879,V067,Car,Mahindra,SUV,XUV 400,Electric,2023,August,2200,263,350,613,1680,1761492,Resold,3,604192,30
S880,V067,Car,Mahindra,SUV,XUV 400,Electric,2023,September,2523,302,401,703,323,1761492,Resold,3,604192,30
S881,V067,Car,Mahindra,SUV,XUV 400,Electric,2023,October ,2620,313,417,730,97,1761492,Resold,3,604192,30
S882,V067,Car,Mahindra,SUV,XUV 400,Electric,2023,November,2706,324,430,754,86,1761492,Resold,3,604192,30
S883,V067,Car,Mahindra,SUV,XUV 400,Electric,2023,December,3010,360,479,839,304,1761492,Resold,3,604192,30
S884,V067,Car,Mahindra,SUV,XUV 400,Electric,2024,January,3112,354,467,821,3012,1761492,Resold,2,1127355,20
S885,V067,Car,Mahindra,SUV,XUV 400,Electric,2024,February ,3156,359,473,833,3056,1761492,Resold,2,1127355,20
S886,V067,Car,Mahindra,SUV,XUV 400,Electric,2024,March,3000,341,450,791,2900,1761492,Resold,2,1127355,20
S887,V067,Car,Mahindra,SUV,XUV 400,Electric,2024,April ,3300,376,495,871,3200,1761492,Resold,2,1127355,20
S888,V067,Car,Mahindra,SUV,XUV 400,Electric,2024,May,2200,250,330,580,2100,1761492,Resold,2,1127355,20
S889,V068,Two-Wheeler,OLA,Scooter,S1X,Electric,2023,January,18355,2089,2753,4842,734.32,79610,Resold,2,57518,15
S890,V068,Two-Wheeler,OLA,Scooter,S1X,Electric,2023,February,17774,2023,2666,4689,-3.17,79610,Resold,2,57518,15
S891,V068,Two-Wheeler,OLA,Scooter,S1X,Electric,2023,March,21439,2440,3216,5656,20.62,79610,Resold,2,57518,15
S892,V068,Two-Wheeler,OLA,Scooter,S1X,Electric,2023,April,22070,2512,3311,5822,2.94,79610,Resold,2,57518,15
S893,V068,Two-Wheeler,OLA,Scooter,S1X,Electric,2023,May,28745,3271,4312,7583,30.24,79610,Resold,2,57518,15
S894,V068,Two-Wheeler,OLA,Scooter,S1X,Electric,2023,June,17692,2013,2654,4667,-38.45,79610,Resold,2,57518,15
S895,V068,Two-Wheeler,OLA,Scooter,S1X,Electric,2023,July,19406,2208,2911,5119,9.69,79610,Resold,2,57518,15
S896,V068,Two-Wheeler,OLA,Scooter,S1X,Electric,2023,August,18750,2134,2813,4946,-3.38,79610,Resold,2,57518,15
S897,V068,Two-Wheeler,OLA,Scooter,S1X,Electric,2023,September,18711,2129,2807,4936,-0.21,79610,Resold,2,57518,15
S898,V068,Two-Wheeler,OLA,Scooter,S1X,Electric,2023,October,23893,2719,3584,6303,27.69,79610,Resold,2,57518,15
S899,V068,Two-Wheeler,OLA,Scooter,S1X,Electric,2023,November,30073,3422,4511,7933,25.87,79610,Resold,2,57518,15
S900,V068,Two-Wheeler,OLA,Scooter,S1X,Electric,2023,December,30470,3467,4571,8038,1.32,79610,Resold,2,57518,15
S901,V068,Two-Wheeler,OLA,Scooter,S1X,Electric,2024,January,32424,3690,4864,8553,6.41,79610,Resold,1,75630,5
S902,V068,Two-Wheeler,OLA,Scooter,S1X,Electric,2024,February,34063,3876,5109,8986,5.05,79610,Resold,1,75630,5
S903,V068,Two-Wheeler,OLA,Scooter,S1X,Electric,2024,March,53643,6105,8046,14151,57.48,79610,Resold,1,75630,5
S904,V068,Two-Wheeler,OLA,Scooter,S1X,Electric,2024,April,34163,3888,5124,9012,-36.31,79610,Resold,1,75630,5
S905,V068,Two-Wheeler,OLA,Scooter,S1X,Electric,2024,May,37387,4255,5608,9863,9.44,79610,Resold,1,75630,5
S906,V068,Two-Wheeler,OLA,Scooter,S1X,Electric,2024,June,36858,4194,5529,9723,-1.41,79610,Resold,1,75630,5
S907,V068,Two-Wheeler,OLA,Scooter,S1X,Electric,2024,July,41800,4757,6270,11027,13.41,79610,Resold,1,75630,5
S908,V068,Two-Wheeler,OLA,Scooter,S1X,Electric,2024,August,27623,3143,4143,7287,-33.92,79610,Resold,1,75630,5
S909,V068,Two-Wheeler,OLA,Scooter,S1X,Electric,2024,September,24748,2816,3712,6529,-10.41,79610,Resold,1,75630,5
S910,V068,Two-Wheeler,OLA,Scooter,S1X,Electric,2024,October,41817,4759,6273,11031,68.97,79610,Resold,1,75630,5
S911,V068,Two-Wheeler,OLA,Scooter,S1X,Electric,2024,November,29252,3329,4388,7717,-30.05,79610,Resold,1,75630,5
S912,V068,Two-Wheeler,OLA,Scooter,S1X,Electric,2024,December,13769,1567,2065,3632,-52.93,79610,Resold,1,75630,5
S913,V069,Two-Wheeler,TVS,Scooter,IQube,Electric,2023,January,10465,1191,1570,2761,-24,114773,Resold,5,8925,40
S914,V069,Two-Wheeler,TVS,Scooter,IQube,Electric,2023,February,12674,1442,1901,3343,21.11,114773,Resold,5,8925,40
S915,V069,Two-Wheeler,TVS,Scooter,IQube,Electric,2023,March,16893,1922,2534,4456,33.29,114773,Resold,5,8925,40
S916,V069,Two-Wheeler,TVS,Scooter,IQube,Electric,2023,April,8758,997,1314,2310,-48.16,114773,Resold,5,8925,40
S917,V069,Two-Wheeler,TVS,Scooter,IQube,Electric,2023,May,20435,2326,3065,5391,133.33,114773,Resold,5,8925,40
S918,V069,Two-Wheeler,TVS,Scooter,IQube,Electric,2023,June,7867,895,1180,2075,-61.5,114773,Resold,5,8925,40
S919,V069,Two-Wheeler,TVS,Scooter,IQube,Electric,2023,July,10398,1183,1560,2743,32.17,114773,Resold,5,8925,40
S920,V069,Two-Wheeler,TVS,Scooter,IQube,Electric,2023,August,15482,1762,2322,4084,48.89,114773,Resold,5,8925,40
S921,V069,Two-Wheeler,TVS,Scooter,IQube,Electric,2023,September,15616,1777,2342,4120,0.87,114773,Resold,5,8925,40
S922,V069,Two-Wheeler,TVS,Scooter,IQube,Electric,2023,October,16507,1878,2476,4355,5.71,114773,Resold,5,8925,40
S923,V069,Two-Wheeler,TVS,Scooter,IQube,Electric,2023,November,19155,2180,2873,5053,16.04,114773,Resold,5,8925,40
S924,V069,Two-Wheeler,TVS,Scooter,IQube,Electric,2023,December,12330,1403,1850,3253,-35.63,114773,Resold,5,8925,40
S925,V069,Two-Wheeler,TVS,Scooter,IQube,Electric,2024,January,15358,1748,2304,4051,24.56,114773,Resold,4,27557,30
S926,V069,Two-Wheeler,TVS,Scooter,IQube,Electric,2024,February,14639,1666,2196,3862,-4.68,114773,Resold,4,27557,30
S927,V069,Two-Wheeler,TVS,Scooter,IQube,Electric,2024,March,26644,3032,3997,7029,82.01,114773,Resold,4,27557,30
S928,V069,Two-Wheeler,TVS,Scooter,IQube,Electric,2024,April,7762,883,1164,2048,-70.87,114773,Resold,4,27557,30
S929,V069,Two-Wheeler,TVS,Scooter,IQube,Electric,2024,May,11866,1350,1780,3130,52.87,114773,Resold,4,27557,30
S930,V069,Two-Wheeler,TVS,Scooter,IQube,Electric,2024,June,14028,1596,2104,3701,18.22,114773,Resold,4,27557,30
S931,V069,Two-Wheeler,TVS,Scooter,IQube,Electric,2024,July,19655,2237,2948,5185,40.11,114773,Resold,4,27557,30
S932,V069,Two-Wheeler,TVS,Scooter,IQube,Electric,2024,August,17666,2010,2650,4660,-10.12,114773,Resold,4,27557,30
S933,V069,Two-Wheeler,TVS,Scooter,IQube,Electric,2024,September,18254,2077,2738,4815,3.33,114773,Resold,4,27557,30
S934,V069,Two-Wheeler,TVS,Scooter,IQube,Electric,2024,October,30180,3434,4527,7961,65.33,114773,Resold,4,27557,30
S935,V069,Two-Wheeler,TVS,Scooter,IQube,Electric,2024,November,27208,3096,4081,7177,-9.85,114773,Resold,4,27557,30
S936,V069,Two-Wheeler,TVS,Scooter,IQube,Electric,2024,December,17212,1959,2582,4541,-36.74,114773,Resold,4,27557,30
S937,V070,Two-Wheeler,Bajaj,Scooter,Chetak,Electric,2023,January,2633,300,395,695,-84.7,131773,Resold,2,95206,15
S938,V070,Two-Wheeler,Bajaj,Scooter,Chetak,Electric,2023,February,1219,139,183,322,-53.7,131773,Resold,2,95206,15
S939,V070,Two-Wheeler,Bajaj,Scooter,Chetak,Electric,2023,March,2208,251,331,582,81.13,131773,Resold,2,95206,15
S940,V070,Two-Wheeler,Bajaj,Scooter,Chetak,Electric,2023,April,3720,423,558,981,68.48,131773,Resold,2,95206,15
S941,V070,Two-Wheeler,Bajaj,Scooter,Chetak,Electric,2023,May,10000,1138,1500,2638,168.82,131773,Resold,2,95206,15
S942,V070,Two-Wheeler,Bajaj,Scooter,Chetak,Electric,2023,June,3008,342,451,794,-69.92,131773,Resold,2,95206,15
S943,V070,Two-Wheeler,Bajaj,Scooter,Chetak,Electric,2023,July,4128,470,619,1089,37.23,131773,Resold,2,95206,15
S944,V070,Two-Wheeler,Bajaj,Scooter,Chetak,Electric,2023,August,6582,749,987,1736,59.45,131773,Resold,2,95206,15
S945,V070,Two-Wheeler,Bajaj,Scooter,Chetak,Electric,2023,September,7107,809,1066,1875,7.98,131773,Resold,2,95206,15
S946,V070,Two-Wheeler,Bajaj,Scooter,Chetak,Electric,2023,October,9071,1032,1361,2393,27.63,131773,Resold,2,95206,15
S947,V070,Two-Wheeler,Bajaj,Scooter,Chetak,Electric,2023,November,11843,1348,1776,3124,30.56,131773,Resold,2,95206,15
S948,V070,Two-Wheeler,Bajaj,Scooter,Chetak,Electric,2023,December,10422,1186,1563,2749,-12,131773,Resold,2,95206,15
S949,V070,Two-Wheeler,Bajaj,Scooter,Chetak,Electric,2024,January,10891,1239,1634,2873,4.5,131773,Resold,1,125184,5
S950,V070,Two-Wheeler,Bajaj,Scooter,Chetak,Electric,2024,February,11763,1339,1764,3103,8.01,131773,Resold,1,125184,5
S951,V070,Two-Wheeler,Bajaj,Scooter,Chetak,Electric,2024,March,18088,2058,2713,4772,53.77,131773,Resold,1,125184,5
S952,V070,Two-Wheeler,Bajaj,Scooter,Chetak,Electric,2024,April,7559,860,1134,1994,-58.21,131773,Resold,1,125184,5
S953,V070,Two-Wheeler,Bajaj,Scooter,Chetak,Electric,2024,May,9249,1053,1387,2440,22.36,131773,Resold,1,125184,5
S954,V070,Two-Wheeler,Bajaj,Scooter,Chetak,Electric,2024,June,9050,1030,1358,2387,-2.15,131773,Resold,1,125184,5
S955,V070,Two-Wheeler,Bajaj,Scooter,Chetak,Electric,2024,July,17765,2022,2665,4686,96.3,131773,Resold,1,125184,5
S956,V070,Two-Wheeler,Bajaj,Scooter,Chetak,Electric,2024,August,16813,1913,2522,4435,-5.36,131773,Resold,1,125184,5
S957,V070,Two-Wheeler,Bajaj,Scooter,Chetak,Electric,2024,September,19213,2186,2882,5068,14.27,131773,Resold,1,125184,5
S958,V070,Two-Wheeler,Bajaj,Scooter,Chetak,Electric,2024,October,28415,3234,4262,7496,47.89,131773,Resold,1,125184,5
S959,V070,Two-Wheeler,Bajaj,Scooter,Chetak,Electric,2024,November,26357,2999,3954,6953,-7.24,131773,Resold,1,125184,5
S960,V070,Two-Wheeler,Bajaj,Scooter,Chetak,Electric,2024,December,18276,2080,2741,4821,-30.66,131773,Resold,1,125184,5
S961,V071,Two-Wheeler,Hero,Scooter,Vida V2,Electric,2023,January,157,18,24,41,-99.14,100986,Resold,2,72962,15
S962,V071,Two-Wheeler,Hero,Scooter,Vida V2,Electric,2023,February,304,35,46,80,93.63,100986,Resold,2,72962,15
S963,V071,Two-Wheeler,Hero,Scooter,Vida V2,Electric,2023,March,298,34,45,79,-1.97,100986,Resold,2,72962,15
S964,V071,Two-Wheeler,Hero,Scooter,Vida V2,Electric,2023,April,145,17,22,38,-51.34,100986,Resold,2,72962,15
S965,V071,Two-Wheeler,Hero,Scooter,Vida V2,Electric,2023,May,751,85,113,198,417.93,100986,Resold,2,72962,15
S966,V071,Two-Wheeler,Hero,Scooter,Vida V2,Electric,2023,June,465,53,70,123,-38.08,100986,Resold,2,72962,15
S967,V071,Two-Wheeler,Hero,Scooter,Vida V2,Electric,2023,July,990,113,149,261,112.9,100986,Resold,2,72962,15
S968,V071,Two-Wheeler,Hero,Scooter,Vida V2,Electric,2023,August,915,104,137,241,-7.58,100986,Resold,2,72962,15
S969,V071,Two-Wheeler,Hero,Scooter,Vida V2,Electric,2023,September,533,61,80,141,-41.75,100986,Resold,2,72962,15
S970,V071,Two-Wheeler,Hero,Scooter,Vida V2,Electric,2023,October,1937,220,291,511,263.41,100986,Resold,2,72962,15
S971,V071,Two-Wheeler,Hero,Scooter,Vida V2,Electric,2023,November,3047,347,457,804,57.31,100986,Resold,2,72962,15
S972,V071,Two-Wheeler,Hero,Scooter,Vida V2,Electric,2023,December,1599,182,240,422,-47.52,100986,Resold,2,72962,15
S973,V071,Two-Wheeler,Hero,Scooter,Vida V2,Electric,2024,January,1495,170,224,394,-6.5,100986,Resold,1,95937,5
S974,V071,Two-Wheeler,Hero,Scooter,Vida V2,Electric,2024,February,1757,200,264,463,17.53,100986,Resold,1,95937,5
S975,V071,Two-Wheeler,Hero,Scooter,Vida V2,Electric,2024,March,4084,465,613,1077,132.44,100986,Resold,1,95937,5
S976,V071,Two-Wheeler,Hero,Scooter,Vida V2,Electric,2024,April,956,109,143,252,-76.59,100986,Resold,1,95937,5
S977,V071,Two-Wheeler,Hero,Scooter,Vida V2,Electric,2024,May,2460,280,369,649,157.32,100986,Resold,1,95937,5
S978,V071,Two-Wheeler,Hero,Scooter,Vida V2,Electric,2024,June,3081,351,462,813,25.24,100986,Resold,1,95937,5
S979,V071,Two-Wheeler,Hero,Scooter,Vida V2,Electric,2024,July,5066,577,760,1336,64.43,100986,Resold,1,95937,5
S980,V071,Two-Wheeler,Hero,Scooter,Vida V2,Electric,2024,August,4760,542,714,1256,-6.04,100986,Resold,1,95937,5
S981,V071,Two-Wheeler,Hero,Scooter,Vida V2,Electric,2024,September,4320,492,648,1140,-9.24,100986,Resold,1,95937,5
S982,V071,Two-Wheeler,Hero,Scooter,Vida V2,Electric,2024,October,7350,836,1103,1939,70.14,100986,Resold,1,95937,5
S983,V071,Two-Wheeler,Hero,Scooter,Vida V2,Electric,2024,November,7344,836,1102,1937,-0.08,100986,Resold,1,95937,5
S984,V071,Two-Wheeler,Hero,Scooter,Vida V2,Electric,2024,December,1020,116,153,269,-86.11,100986,Resold,1,95937,5
S985,V072,Two-Wheeler,Ampere,Scooter,Magnus ,Electric,2023,January,87,10,13,23,-91.47,71678,Resold,4,17210,30
S986,V072,Two-Wheeler,Ampere,Scooter,Magnus ,Electric,2023,February,153,17,23,40,75.86,71678,Resold,4,17210,30
S987,V072,Two-Wheeler,Ampere,Scooter,Magnus ,Electric,2023,March,832,95,125,219,443.79,71678,Resold,4,17210,30
S988,V072,Two-Wheeler,Ampere,Scooter,Magnus ,Electric,2023,April,551,63,83,145,-33.77,71678,Resold,4,17210,30
S989,V072,Two-Wheeler,Ampere,Scooter,Magnus ,Electric,2023,May,1155,131,173,305,109.62,71678,Resold,4,17210,30
S990,V072,Two-Wheeler,Ampere,Scooter,Magnus ,Electric,2023,June,1440,164,216,380,24.68,71678,Resold,4,17210,30
S991,V072,Two-Wheeler,Ampere,Scooter,Magnus ,Electric,2023,July,2159,246,324,570,49.93,71678,Resold,4,17210,30
S992,V072,Two-Wheeler,Ampere,Scooter,Magnus ,Electric,2023,August,2926,333,439,772,35.53,71678,Resold,4,17210,30
S993,V072,Two-Wheeler,Ampere,Scooter,Magnus ,Electric,2023,September,3613,411,542,953,23.48,71678,Resold,4,17210,30
S994,V072,Two-Wheeler,Ampere,Scooter,Magnus ,Electric,2023,October,4184,476,628,1104,15.8,71678,Resold,4,17210,30
S995,V072,Two-Wheeler,Ampere,Scooter,Magnus ,Electric,2023,November,4415,502,662,1165,5.52,71678,Resold,4,17210,30
S996,V072,Two-Wheeler,Ampere,Scooter,Magnus ,Electric,2023,December,2977,339,447,785,-32.57,71678,Resold,4,17210,30
S997,V072,Two-Wheeler,Ampere,Scooter,Magnus ,Electric,2024,January,2358,268,354,622,-20.79,71678,Resold,3,36699,20
S998,V072,Two-Wheeler,Ampere,Scooter,Magnus ,Electric,2024,February,2488,283,373,656,5.51,71678,Resold,3,36699,20
S999,V072,Two-Wheeler,Ampere,Scooter,Magnus ,Electric,2024,March,3010,343,452,794,20.98,71678,Resold,3,36699,20
S1000,V072,Two-Wheeler,Ampere,Scooter,Magnus ,Electric,2024,April,2512,286,377,663,-16.54,71678,Resold,3,36699,20
S1001,V072,Two-Wheeler,Ampere,Scooter,Magnus ,Electric,2024,May,1958,223,294,517,-22.05,71678,Resold,3,36699,20
S1002,V072,Two-Wheeler,Ampere,Scooter,Magnus ,Electric,2024,June,2716,309,407,716,38.71,71678,Resold,3,36699,20
S1003,V072,Two-Wheeler,Ampere,Scooter,Magnus ,Electric,2024,July,3159,359,474,833,16.31,71678,Resold,3,36699,20
S1004,V072,Two-Wheeler,Ampere,Scooter,Magnus ,Electric,2024,August,2823,321,423,745,-10.64,71678,Resold,3,36699,20
S1005,V072,Two-Wheeler,Ampere,Scooter,Magnus ,Electric,2024,September,2779,316,417,733,-1.56,71678,Resold,3,36699,20
S1006,V072,Two-Wheeler,Ampere,Scooter,Magnus ,Electric,2024,October,3990,454,599,1053,43.58,71678,Resold,3,36699,20
S1007,V072,Two-Wheeler,Ampere,Scooter,Magnus ,Electric,2024,November,4470,509,671,1179,12.03,71678,Resold,3,36699,20
S1008,V072,Two-Wheeler,Ampere,Scooter,Magnus ,Electric,2024,December,2795,318,419,737,-37.47,71678,Resold,3,36699,20
S1009,V073,Two-Wheeler,Revolt,Motorcycle,RV1,Electric,2023,January,414,47,62,109,-85.19,88944,Resold,2,64262,15
S1010,V073,Two-Wheeler,Revolt,Motorcycle,RV1,Electric,2023,February,798,91,120,211,92.75,88944,Resold,2,64262,15
S1011,V073,Two-Wheeler,Revolt,Motorcycle,RV1,Electric,2023,March,1140,91,120,211,42.86,88944,Resold,2,64262,15
S1012,V073,Two-Wheeler,Revolt,Motorcycle,RV1,Electric,2023,April,526,130,171,301,-53.86,88944,Resold,2,64262,15
S1013,V073,Two-Wheeler,Revolt,Motorcycle,RV1,Electric,2023,May,572,60,79,139,8.75,88944,Resold,2,64262,15
S1014,V073,Two-Wheeler,Revolt,Motorcycle,RV1,Electric,2023,June,714,65,86,151,24.83,88944,Resold,2,64262,15
S1015,V073,Two-Wheeler,Revolt,Motorcycle,RV1,Electric,2023,July,484,81,107,188,-32.21,88944,Resold,2,64262,15
S1016,V073,Two-Wheeler,Revolt,Motorcycle,RV1,Electric,2023,August,515,55,73,128,6.4,88944,Resold,2,64262,15
S1017,V073,Two-Wheeler,Revolt,Motorcycle,RV1,Electric,2023,September,890,59,77,136,72.82,88944,Resold,2,64262,15
S1018,V073,Two-Wheeler,Revolt,Motorcycle,RV1,Electric,2023,October,689,101,134,235,-22.58,88944,Resold,2,64262,15
S1019,V073,Two-Wheeler,Revolt,Motorcycle,RV1,Electric,2023,November,671,78,103,182,-2.61,88944,Resold,2,64262,15
